AgentID,Date,Year,Month,Day,TotalEventsManaged,TotalContractsManaged,TotalRevenueGenerated,TotalAgentPayments,HighestRevenueEvent,AvgArtistsPerYear,TotalStatesCovered,TotalCitiesCovered,AdjustedLeaded,Quarter
326,2014-01-13,2014,1,13,1,1,1090.0,43600.0,1090.0,23.33,1,1,0,2014Q1
326,2014-01-21,2014,1,21,1,1,2180.0,87200.0,2180.0,23.33,1,1,0,2014Q1
326,2014-02-27,2014,2,27,1,1,1050.0,10500.0,1050.0,23.33,1,1,0,2014Q1
326,2014-03-25,2014,3,25,1,1,390.0,3900.0,390.0,23.33,1,1,0,2014Q1
326,2014-04-24,2014,4,24,2,2,940.0,9400.0,580.0,23.33,1,2,0,2014Q2
328,2012-07-30,2012,7,30,1,1,790.0,31600.0,790.0,4.0,1,1,0,2012Q3
328,2018-07-12,2018,7,12,1,1,1650.0,32000.0,1600.0,4.0,1,1,0,2018Q3
328,2018-09-05,2018,9,5,1,1,725.0,14500.0,725.0,4.0,1,1,0,2018Q3
328,2018-09-07,2018,9,7,1,1,1000.0,19000.0,950.0,4.0,1,1,0,2018Q3
328,2019-03-26,2019,3,26,1,1,1000.0,19000.0,950.0,4.0,1,1,0,2019Q1
328,2019-06-10,2019,6,10,1,1,500.0,10000.0,250.0,4.0,1,1,0,2019Q2
328,2020-01-31,2020,1,31,1,1,300.0,6000.0,300.0,4.0,1,1,0,2020Q1
328,2020-03-27,2020,3,27,1,1,1500.0,29000.0,1450.0,4.0,1,1,0,2020Q1
329,2007-03-21,2007,3,21,1,1,1200.0,54000.0,1200.0,17.79,1,1,0,2007Q1
329,2007-08-20,2007,8,20,1,1,1200.0,54000.0,1200.0,17.79,1,1,0,2007Q3
329,2007-12-26,2007,12,26,1,1,1000.0,45000.0,1000.0,17.79,1,1,0,2007Q4
329,2008-01-02,2008,1,2,1,1,1200.0,54000.0,1200.0,17.79,1,1,0,2008Q1
329,2008-09-26,2008,9,26,1,1,250.0,5000.0,250.0,17.79,1,1,0,2008Q3
329,2008-10-08,2008,10,8,1,1,1600.0,72000.0,1600.0,17.79,1,1,0,2008Q4
329,2009-07-21,2009,7,21,1,1,150.0,1500.0,150.0,17.79,1,1,0,2009Q3
329,2009-08-13,2009,8,13,1,1,900.0,37800.0,900.0,17.79,1,1,0,2009Q3
329,2009-10-06,2009,10,6,1,1,2200.0,99000.0,2200.0,17.79,1,1,0,2009Q4
329,2009-10-29,2009,10,29,1,1,1100.0,49500.0,1100.0,17.79,1,1,0,2009Q4
329,2010-01-04,2010,1,4,1,1,2200.0,99000.0,2200.0,17.79,1,1,0,2010Q1
329,2011-10-11,2011,10,11,1,1,550.0,22000.0,550.0,17.79,1,1,0,2011Q4
329,2011-11-01,2011,11,1,1,1,600.0,24000.0,600.0,17.79,1,1,0,2011Q4
329,2011-12-21,2011,12,21,1,1,1000.0,45000.0,1000.0,17.79,1,1,0,2011Q4
329,2012-08-03,2012,8,3,1,1,200.0,8400.0,200.0,17.79,1,1,0,2012Q3
329,2013-01-18,2013,1,18,1,1,550.0,22000.0,550.0,17.79,1,1,0,2013Q1
329,2013-09-12,2013,9,12,1,1,1051.0,47295.0,1051.0,17.79,1,1,0,2013Q3
329,2017-02-28,2017,2,28,1,1,950.0,19000.0,950.0,17.79,1,1,0,2017Q1
329,2017-10-31,2017,10,31,1,1,0.0,0.0,0.0,17.79,1,1,0,2017Q4
329,2017-11-07,2017,11,7,1,1,0.0,0.0,0.0,17.79,1,1,0,2017Q4
329,2017-11-21,2017,11,21,1,1,0.0,0.0,0.0,17.79,1,1,0,2017Q4
329,2017-12-06,2017,12,6,1,1,0.0,0.0,0.0,17.79,1,1,0,2017Q4
329,2017-12-08,2017,12,8,2,2,0.0,0.0,0.0,17.79,1,2,0,2017Q4
329,2018-01-24,2018,1,24,1,1,0.0,0.0,0.0,17.79,1,1,0,2018Q1
329,2018-01-29,2018,1,29,1,1,0.0,0.0,0.0,17.79,1,1,0,2018Q1
329,2018-02-05,2018,2,5,1,1,1000.0,20000.0,1000.0,17.79,1,1,0,2018Q1
329,2018-02-14,2018,2,14,1,1,2300.0,46000.0,2300.0,17.79,1,1,0,2018Q1
329,2018-02-20,2018,2,20,2,2,0.0,0.0,0.0,17.79,1,2,0,2018Q1
329,2018-03-02,2018,3,2,1,1,0.0,0.0,0.0,17.79,1,1,0,2018Q1
329,2018-05-14,2018,5,14,1,1,0.0,0.0,0.0,17.79,1,1,0,2018Q2
329,2018-05-21,2018,5,21,1,1,0.0,0.0,0.0,17.79,1,1,0,2018Q2
329,2018-05-31,2018,5,31,1,1,400.0,8000.0,400.0,17.79,1,1,0,2018Q2
329,2018-06-05,2018,6,5,1,1,100.0,2000.0,100.0,17.79,1,1,0,2018Q2
329,2018-06-15,2018,6,15,1,1,100.0,2000.0,100.0,17.79,1,1,0,2018Q2
329,2018-06-18,2018,6,18,2,2,3680.0,73600.0,1950.0,17.79,2,2,0,2018Q2
329,2018-06-19,2018,6,19,1,1,200.0,4000.0,200.0,17.79,1,1,0,2018Q2
329,2018-06-25,2018,6,25,1,1,1050.0,20000.0,1000.0,17.79,1,1,0,2018Q2
329,2018-06-28,2018,6,28,1,1,1275.0,25500.0,1275.0,17.79,1,1,0,2018Q2
329,2018-07-02,2018,7,2,1,1,1050.0,21000.0,1050.0,17.79,1,1,0,2018Q3
329,2018-07-05,2018,7,5,1,1,800.0,16000.0,400.0,17.79,1,1,0,2018Q3
329,2018-07-06,2018,7,6,2,2,1090.0,21800.0,550.0,17.79,1,2,0,2018Q3
329,2018-07-12,2018,7,12,2,2,2700.0,52000.0,1850.0,17.79,2,2,0,2018Q3
329,2018-07-13,2018,7,13,1,1,2050.0,40000.0,2000.0,17.79,1,1,0,2018Q3
329,2018-07-30,2018,7,30,3,3,2200.0,42000.0,1350.0,17.79,1,3,0,2018Q3
329,2018-07-31,2018,7,31,2,2,3800.0,76000.0,3000.0,17.79,1,2,0,2018Q3
329,2018-08-03,2018,8,3,3,3,1250.0,23000.0,750.0,17.79,1,2,0,2018Q3
329,2018-08-06,2018,8,6,2,2,3075.0,60500.0,2600.0,17.79,1,1,0,2018Q3
329,2018-08-10,2018,8,10,2,2,3700.0,73000.0,2000.0,17.79,2,2,0,2018Q3
329,2018-08-20,2018,8,20,1,1,1000.0,20000.0,1000.0,17.79,1,1,0,2018Q3
329,2018-08-23,2018,8,23,1,1,1030.0,20600.0,1030.0,17.79,1,1,0,2018Q3
329,2018-08-24,2018,8,24,1,1,800.0,16000.0,800.0,17.79,1,1,0,2018Q3
329,2018-08-30,2018,8,30,1,1,1650.0,32000.0,1600.0,17.79,1,1,0,2018Q3
329,2018-09-04,2018,9,4,1,1,2600.0,51000.0,2550.0,17.79,1,1,0,2018Q3
329,2018-09-05,2018,9,5,1,1,850.0,16000.0,800.0,17.79,1,1,0,2018Q3
329,2018-09-07,2018,9,7,1,1,1200.0,24000.0,1200.0,17.79,1,1,0,2018Q3
329,2018-09-10,2018,9,10,2,2,2200.0,43000.0,2050.0,17.79,2,2,0,2018Q3
329,2018-09-13,2018,9,13,1,1,1650.0,33000.0,1650.0,17.79,1,1,0,2018Q3
329,2018-09-17,2018,9,17,2,2,2000.0,39000.0,1250.0,17.79,2,2,0,2018Q3
329,2018-09-25,2018,9,25,2,2,4475.0,88500.0,2450.0,17.79,1,2,0,2018Q3
329,2018-09-27,2018,9,27,1,1,1400.0,27000.0,1350.0,17.79,1,1,0,2018Q3
329,2018-09-28,2018,9,28,2,2,1825.0,35500.0,1150.0,17.79,1,1,0,2018Q3
329,2018-10-08,2018,10,8,1,1,850.0,17000.0,850.0,17.79,1,1,0,2018Q4
329,2018-10-10,2018,10,10,1,1,300.0,6000.0,300.0,17.79,1,1,0,2018Q4
329,2018-10-11,2018,10,11,1,1,1700.0,33000.0,1650.0,17.79,1,1,0,2018Q4
329,2018-10-12,2018,10,12,1,1,250.0,5000.0,250.0,17.79,1,1,0,2018Q4
329,2018-10-15,2018,10,15,2,2,1950.0,39000.0,1050.0,17.79,1,2,0,2018Q4
329,2018-10-17,2018,10,17,2,2,650.0,13000.0,450.0,17.79,1,1,0,2018Q4
329,2018-10-22,2018,10,22,1,1,100.0,2000.0,100.0,17.79,1,1,0,2018Q4
329,2018-10-25,2018,10,25,1,1,2280.0,44600.0,2230.0,17.79,1,1,0,2018Q4
329,2018-10-26,2018,10,26,2,2,2200.0,42000.0,1150.0,17.79,2,2,0,2018Q4
329,2018-10-30,2018,10,30,1,1,200.0,4000.0,200.0,17.79,1,1,0,2018Q4
329,2018-10-31,2018,10,31,1,1,900.0,17000.0,850.0,17.79,1,1,0,2018Q4
329,2018-11-06,2018,11,6,1,1,549.92,9998.4,499.92,17.79,1,1,0,2018Q4
329,2018-11-13,2018,11,13,1,1,200.0,4000.0,200.0,17.79,1,1,0,2018Q4
329,2018-11-14,2018,11,14,1,1,250.0,5000.0,250.0,17.79,1,1,0,2018Q4
329,2018-11-16,2018,11,16,3,3,4090.0,80800.0,2890.0,17.79,2,3,0,2018Q4
329,2018-11-21,2018,11,21,4,4,2660.0,50200.0,860.0,17.79,1,1,0,2018Q4
329,2018-11-26,2018,11,26,3,3,4920.0,97400.0,2350.0,17.79,1,1,0,2018Q4
329,2018-11-27,2018,11,27,1,1,1100.0,21000.0,1050.0,17.79,1,1,0,2018Q4
329,2018-11-28,2018,11,28,1,1,300.0,6000.0,300.0,17.79,1,1,0,2018Q4
329,2018-11-30,2018,11,30,1,1,450.0,9000.0,450.0,17.79,1,1,0,2018Q4
329,2018-12-05,2018,12,5,2,2,1115.0,22300.0,885.0,17.79,1,1,0,2018Q4
329,2018-12-07,2018,12,7,1,1,1130.0,21600.0,1080.0,17.79,1,1,1,2018Q4
329,2018-12-12,2018,12,12,1,1,100.0,0.0,100.0,17.79,1,1,0,2018Q4
329,2018-12-14,2018,12,14,3,3,3460.0,67200.0,1870.0,17.79,2,2,0,2018Q4
329,2018-12-17,2018,12,17,1,1,1250.0,0.0,1250.0,17.79,1,1,0,2018Q4
329,2018-12-18,2018,12,18,1,1,350.0,6000.0,300.0,17.79,1,1,0,2018Q4
329,2018-12-26,2018,12,26,2,2,1111.12,21222.4,861.12,17.79,1,1,0,2018Q4
329,2019-01-02,2019,1,2,1,1,1300.0,26000.0,1300.0,17.79,1,1,0,2019Q1
329,2019-01-07,2019,1,7,1,1,1050.0,20000.0,1000.0,17.79,1,1,0,2019Q1
329,2019-01-08,2019,1,8,2,2,3800.0,74000.0,2750.0,17.79,2,2,0,2019Q1
329,2019-01-11,2019,1,11,1,1,1300.0,25000.0,1250.0,17.79,1,1,0,2019Q1
329,2019-01-15,2019,1,15,1,1,1300.0,25000.0,1250.0,17.79,1,1,1,2019Q1
329,2019-01-17,2019,1,17,2,2,3740.0,73800.0,2850.0,17.79,2,2,0,2019Q1
329,2019-01-21,2019,1,21,1,1,1150.0,22000.0,1100.0,17.79,1,1,0,2019Q1
329,2019-01-22,2019,1,22,1,1,425.0,7500.0,375.0,17.79,1,1,0,2019Q1
329,2019-01-23,2019,1,23,2,2,2530.0,48600.0,1480.0,17.79,2,2,0,2019Q1
329,2019-01-29,2019,1,29,1,1,195.0,3900.0,195.0,17.79,1,1,0,2019Q1
329,2019-02-04,2019,2,4,1,1,1200.0,23000.0,1150.0,17.79,1,1,0,2019Q1
329,2019-02-05,2019,2,5,1,1,200.0,4000.0,200.0,17.79,1,1,0,2019Q1
329,2019-02-06,2019,2,6,1,1,2590.0,51800.0,2590.0,17.79,1,1,0,2019Q1
329,2019-02-07,2019,2,7,2,2,3550.0,70000.0,2450.0,17.79,1,2,0,2019Q1
329,2019-02-08,2019,2,8,1,1,2800.0,56000.0,2800.0,17.79,1,1,0,2019Q1
329,2019-02-11,2019,2,11,1,1,2025.0,40500.0,2025.0,17.79,1,1,0,2019Q1
329,2019-02-12,2019,2,12,1,1,850.0,16000.0,800.0,17.79,1,1,0,2019Q1
329,2019-02-14,2019,2,14,2,2,1370.0,27400.0,1340.0,17.79,1,2,0,2019Q1
329,2019-02-20,2019,2,20,1,1,1100.0,21000.0,1050.0,17.79,1,1,0,2019Q1
329,2019-02-21,2019,2,21,1,1,200.0,4000.0,200.0,17.79,1,1,0,2019Q1
329,2019-03-08,2019,3,8,1,1,1800.0,35000.0,1750.0,17.79,1,1,0,2019Q1
329,2019-03-14,2019,3,14,1,1,1550.0,30000.0,1500.0,17.79,1,1,0,2019Q1
329,2019-03-19,2019,3,19,1,1,1200.0,23000.0,1150.0,17.79,1,1,0,2019Q1
329,2019-03-21,2019,3,21,2,2,2390.0,46800.0,2340.0,17.79,2,2,0,2019Q1
329,2019-03-25,2019,3,25,2,2,1720.0,33400.0,1020.0,17.79,1,2,0,2019Q1
329,2019-03-29,2019,3,29,1,1,1200.0,23000.0,1150.0,17.79,1,1,0,2019Q1
329,2019-04-02,2019,4,2,1,1,180.0,3600.0,180.0,17.79,1,1,0,2019Q2
329,2019-04-08,2019,4,8,1,1,1100.0,21000.0,1050.0,17.79,1,1,0,2019Q2
329,2019-04-15,2019,4,15,1,1,1700.0,33000.0,1650.0,17.79,1,1,0,2019Q2
329,2019-04-16,2019,4,16,1,1,200.0,4000.0,200.0,17.79,1,1,0,2019Q2
329,2019-04-18,2019,4,18,2,2,1100.0,22000.0,700.0,17.79,1,2,0,2019Q2
329,2019-04-22,2019,4,22,1,1,1480.0,29600.0,1480.0,17.79,1,1,0,2019Q2
329,2019-04-23,2019,4,23,1,1,1400.0,27000.0,1350.0,17.79,1,1,0,2019Q2
329,2019-04-26,2019,4,26,1,1,50.0,0.0,50.0,17.79,1,1,0,2019Q2
329,2019-04-29,2019,4,29,2,2,1590.0,31800.0,1050.0,17.79,1,2,0,2019Q2
329,2019-05-06,2019,5,6,1,1,580.0,11600.0,580.0,17.79,1,1,0,2019Q2
329,2019-05-07,2019,5,7,1,1,600.0,12000.0,600.0,17.79,1,1,0,2019Q2
329,2019-05-15,2019,5,15,1,1,2130.0,41600.0,2080.0,17.79,1,1,0,2019Q2
329,2019-05-20,2019,5,20,1,1,2320.0,45400.0,2270.0,17.79,1,1,0,2019Q2
329,2019-05-23,2019,5,23,1,1,790.0,15800.0,790.0,17.79,1,1,0,2019Q2
329,2019-05-28,2019,5,28,2,2,2000.0,39000.0,1050.0,17.79,1,2,0,2019Q2
329,2019-06-05,2019,6,5,1,1,900.0,17000.0,850.0,17.79,1,1,0,2019Q2
329,2019-06-07,2019,6,7,2,2,2750.0,53000.0,2100.0,17.79,1,2,0,2019Q2
329,2019-06-10,2019,6,10,1,1,650.0,13000.0,650.0,17.79,1,1,0,2019Q2
329,2019-06-11,2019,6,11,3,3,3275.0,65500.0,1500.0,17.79,1,1,0,2019Q2
329,2019-06-13,2019,6,13,1,1,410.0,8200.0,410.0,17.79,1,1,0,2019Q2
329,2019-06-18,2019,6,18,1,2,0.0,0.0,1050.0,17.79,1,1,0,2019Q2
329,2019-06-20,2019,6,20,3,3,4000.0,78000.0,1450.0,17.79,3,3,0,2019Q2
329,2019-06-24,2019,6,24,3,3,4200.0,82000.0,1450.0,17.79,2,3,0,2019Q2
329,2019-07-01,2019,7,1,1,1,1200.0,23000.0,1150.0,17.79,1,1,0,2019Q3
329,2019-07-08,2019,7,8,1,1,1800.0,35000.0,1750.0,17.79,1,1,0,2019Q3
329,2019-07-11,2019,7,11,1,1,1800.0,35000.0,1750.0,17.79,1,1,0,2019Q3
329,2019-07-15,2019,7,15,1,1,1150.0,22000.0,1100.0,17.79,1,1,0,2019Q3
329,2019-07-17,2019,7,17,1,1,1000.0,19000.0,950.0,17.79,1,1,0,2019Q3
329,2019-07-18,2019,7,18,2,2,2640.0,51800.0,1350.0,17.79,2,2,0,2019Q3
329,2019-07-19,2019,7,19,1,1,50.0,0.0,50.0,17.79,1,1,0,2019Q3
329,2019-07-23,2019,7,23,1,1,550.0,11000.0,550.0,17.79,1,1,0,2019Q3
329,2019-07-25,2019,7,25,1,1,1200.0,23000.0,1150.0,17.79,1,1,0,2019Q3
329,2019-07-31,2019,7,31,1,1,950.0,18000.0,900.0,17.79,1,1,0,2019Q3
329,2019-08-06,2019,8,6,1,1,492.97,9859.4,725.0,17.79,1,1,0,2019Q3
329,2019-08-08,2019,8,8,1,1,750.0,15000.0,750.0,17.79,1,1,0,2019Q3
329,2019-08-19,2019,8,19,1,1,250.0,5000.0,250.0,17.79,1,1,0,2019Q3
329,2019-08-23,2019,8,23,1,1,500.0,10000.0,500.0,17.79,1,1,0,2019Q3
329,2019-08-29,2019,8,29,1,1,1200.0,23000.0,1150.0,17.79,1,1,0,2019Q3
329,2019-08-30,2019,8,30,1,1,1900.0,38000.0,1900.0,17.79,1,1,0,2019Q3
329,2019-09-03,2019,9,3,1,1,1750.0,34000.0,1700.0,17.79,1,1,0,2019Q3
329,2019-09-09,2019,9,9,2,2,725.0,14500.0,525.0,17.79,1,1,0,2019Q3
329,2019-09-10,2019,9,10,1,1,1100.0,21000.0,1050.0,17.79,1,1,0,2019Q3
329,2019-09-18,2019,9,18,1,1,900.0,18000.0,900.0,17.79,1,1,0,2019Q3
329,2019-09-19,2019,9,19,1,1,1200.0,23000.0,1150.0,17.79,1,1,0,2019Q3
329,2019-09-23,2019,9,23,2,2,2050.0,40000.0,1200.0,17.79,1,1,0,2019Q3
329,2019-09-24,2019,9,24,2,2,1500.0,29000.0,1050.0,17.79,1,1,0,2019Q3
329,2019-09-25,2019,9,25,1,1,875.0,17500.0,875.0,17.79,1,1,0,2019Q3
329,2019-09-27,2019,9,27,2,3,4640.0,91800.0,3175.0,17.79,2,2,0,2019Q3
329,2019-10-07,2019,10,7,2,2,1850.0,37000.0,1000.0,17.79,1,2,0,2019Q4
329,2019-10-14,2019,10,14,2,2,4100.0,18000.0,3150.0,17.79,2,2,0,2019Q4
329,2019-10-15,2019,10,15,1,1,200.0,4000.0,200.0,17.79,1,1,0,2019Q4
329,2019-10-16,2019,10,16,3,3,2290.0,44800.0,1150.0,17.79,2,3,0,2019Q4
329,2019-10-18,2019,10,18,1,1,1200.0,24000.0,1200.0,17.79,1,1,0,2019Q4
329,2019-10-21,2019,10,21,1,1,800.0,15000.0,750.0,17.79,1,1,0,2019Q4
329,2019-10-22,2019,10,22,3,3,4475.0,87500.0,1800.0,17.79,2,3,0,2019Q4
329,2019-10-23,2019,10,23,1,1,1100.0,21000.0,1050.0,17.79,1,1,0,2019Q4
329,2019-10-28,2019,10,28,1,1,180.0,3600.0,180.0,17.79,1,1,0,2019Q4
329,2019-10-29,2019,10,29,3,3,1950.0,40000.0,1050.0,17.79,1,3,0,2019Q4
329,2019-11-04,2019,11,4,1,1,425.0,7500.0,375.0,17.79,1,1,0,2019Q4
329,2019-11-12,2019,11,12,1,1,1150.0,22000.0,1100.0,17.79,1,1,0,2019Q4
329,2019-11-13,2019,11,13,2,2,2300.0,46000.0,1150.0,17.79,1,2,0,2019Q4
329,2019-11-20,2019,11,20,2,2,2150.0,42000.0,1950.0,17.79,1,2,0,2019Q4
329,2019-11-21,2019,11,21,2,2,3000.0,59000.0,1750.0,17.79,2,2,0,2019Q4
329,2019-11-22,2019,11,22,1,1,700.0,14000.0,700.0,17.79,1,1,0,2019Q4
329,2019-11-26,2019,11,26,1,1,2150.0,42000.0,2100.0,17.79,1,1,0,2019Q4
329,2019-12-02,2019,12,2,1,1,50.0,0.0,50.0,17.79,1,1,0,2019Q4
329,2019-12-13,2019,12,13,1,1,1000.0,20000.0,1000.0,17.79,1,1,1,2019Q4
329,2019-12-18,2019,12,18,1,1,1100.0,21000.0,1050.0,17.79,1,1,0,2019Q4
329,2020-01-03,2020,1,3,1,1,900.0,17000.0,850.0,17.79,1,1,0,2020Q1
329,2020-01-06,2020,1,6,2,2,3850.0,75000.0,1950.0,17.79,1,2,0,2020Q1
329,2020-01-13,2020,1,13,1,1,700.0,13000.0,650.0,17.79,1,1,0,2020Q1
329,2020-01-14,2020,1,14,1,1,50.0,0.0,50.0,17.79,1,1,0,2020Q1
329,2020-01-28,2020,1,28,2,2,4135.0,80700.0,2860.0,17.79,1,1,0,2020Q1
329,2020-02-03,2020,2,3,1,1,850.0,17000.0,850.0,17.79,1,1,0,2020Q1
329,2020-02-04,2020,2,4,2,2,3400.0,67000.0,3100.0,17.79,2,2,0,2020Q1
329,2020-02-12,2020,2,12,1,1,2890.0,57800.0,2890.0,17.79,1,1,0,2020Q1
329,2020-02-25,2020,2,25,1,1,1950.0,39000.0,1950.0,17.79,1,1,0,2020Q1
329,2020-02-26,2020,2,26,1,1,1600.0,31000.0,1550.0,17.79,1,1,0,2020Q1
329,2020-03-02,2020,3,2,2,2,900.0,16000.0,800.0,17.79,1,2,0,2020Q1
329,2020-03-17,2020,3,17,1,1,50.0,0.0,50.0,17.79,1,1,0,2020Q1
329,2020-03-26,2020,3,26,1,1,3000.0,59000.0,2950.0,17.79,1,1,0,2020Q1
329,2020-03-30,2020,3,30,1,1,1600.0,31000.0,1550.0,17.79,1,1,0,2020Q1
329,2020-03-31,2020,3,31,1,1,1000.0,19000.0,950.0,17.79,1,1,0,2020Q1
329,2020-04-03,2020,4,3,1,1,1000.0,19000.0,950.0,17.79,1,1,0,2020Q2
329,2020-04-06,2020,4,6,1,1,1250.0,24000.0,1200.0,17.79,1,1,0,2020Q2
329,2020-04-20,2020,4,20,1,1,50.0,0.0,50.0,17.79,1,1,0,2020Q2
329,2020-04-21,2020,4,21,1,1,87.5,1750.0,87.5,17.79,1,1,0,2020Q2
329,2020-04-23,2020,4,23,1,1,1800.0,35000.0,1750.0,17.79,1,1,0,2020Q2
329,2020-04-24,2020,4,24,1,1,100.0,2000.0,100.0,17.79,1,1,0,2020Q2
329,2020-05-04,2020,5,4,2,2,1250.0,23000.0,1150.0,17.79,1,1,0,2020Q2
329,2020-05-11,2020,5,11,2,2,4079.92,80598.4,2129.92,17.79,1,2,0,2020Q2
329,2020-05-18,2020,5,18,1,1,1300.0,25000.0,1250.0,17.79,1,1,0,2020Q2
329,2020-05-22,2020,5,22,1,1,1600.0,31000.0,1550.0,17.79,1,1,0,2020Q2
329,2020-06-04,2020,6,4,2,2,500.0,4000.0,300.0,17.79,2,2,0,2020Q2
329,2020-06-05,2020,6,5,1,1,1450.0,28000.0,1400.0,17.79,1,1,0,2020Q2
329,2020-06-08,2020,6,8,1,1,1000.0,19000.0,950.0,17.79,1,1,0,2020Q2
329,2020-06-12,2020,6,12,1,1,50.0,0.0,50.0,17.79,1,1,0,2020Q2
329,2020-06-16,2020,6,16,2,2,2400.0,46000.0,1250.0,17.79,1,2,0,2020Q2
329,2020-06-18,2020,6,18,1,1,100.0,2000.0,100.0,17.79,1,1,0,2020Q2
329,2020-06-19,2020,6,19,2,2,1400.0,27000.0,1500.0,17.79,2,2,0,2020Q2
329,2020-07-06,2020,7,6,1,1,875.0,16500.0,825.0,17.79,1,1,0,2020Q3
329,2020-07-13,2020,7,13,2,2,4300.0,85000.0,3000.0,17.79,2,2,0,2020Q3
329,2020-07-14,2020,7,14,1,1,2150.0,42000.0,2100.0,17.79,1,1,0,2020Q3
329,2020-07-20,2020,7,20,1,1,1650.0,32000.0,1600.0,17.79,1,1,0,2020Q3
329,2020-07-21,2020,7,21,3,3,3000.0,58000.0,1600.0,17.79,1,3,0,2020Q3
329,2020-07-23,2020,7,23,2,2,2200.0,42000.0,1350.0,17.79,2,2,0,2020Q3
329,2020-07-28,2020,7,28,3,3,2450.0,45000.0,1450.0,17.79,3,3,0,2020Q3
329,2020-07-31,2020,7,31,2,2,4190.0,82800.0,2190.0,17.79,2,2,0,2020Q3
329,2020-08-03,2020,8,3,1,1,1100.0,21000.0,1050.0,17.79,1,1,0,2020Q3
329,2020-08-06,2020,8,6,1,1,50.0,0.0,50.0,17.79,1,1,0,2020Q3
329,2020-08-07,2020,8,7,1,1,100.0,2000.0,100.0,17.79,1,1,0,2020Q3
329,2020-08-10,2020,8,10,1,1,1300.0,25000.0,1250.0,17.79,1,1,0,2020Q3
329,2020-08-13,2020,8,13,1,1,2650.0,52000.0,2600.0,17.79,1,1,0,2020Q3
329,2020-08-14,2020,8,14,1,1,100.0,2000.0,100.0,17.79,1,1,0,2020Q3
329,2020-08-20,2020,8,20,1,1,250.0,5000.0,250.0,17.79,1,1,0,2020Q3
329,2020-08-21,2020,8,21,1,1,2200.0,43000.0,2150.0,17.79,1,1,0,2020Q3
329,2020-08-24,2020,8,24,1,1,200.0,4000.0,200.0,17.79,1,1,0,2020Q3
329,2020-08-27,2020,8,27,1,1,1000.0,19000.0,950.0,17.79,1,1,0,2020Q3
329,2020-08-31,2020,8,31,1,1,1100.0,21000.0,1050.0,17.79,1,1,0,2020Q3
329,2020-09-01,2020,9,1,1,1,100.0,2000.0,100.0,17.79,1,1,0,2020Q3
329,2020-09-04,2020,9,4,1,1,1530.0,29600.0,1480.0,17.79,1,1,0,2020Q3
329,2020-09-08,2020,9,8,2,2,3150.0,61000.0,1600.0,17.79,1,1,0,2020Q3
329,2020-09-11,2020,9,11,1,1,200.0,4000.0,200.0,17.79,1,1,0,2020Q3
329,2020-09-22,2020,9,22,3,4,2325.0,44500.0,2800.0,17.79,3,3,0,2020Q3
329,2020-09-24,2020,9,24,1,1,1950.0,38000.0,1900.0,17.79,1,1,0,2020Q3
329,2020-09-28,2020,9,28,1,1,250.0,4000.0,200.0,17.79,1,1,0,2020Q3
329,2020-10-07,2020,10,7,2,2,2450.0,48000.0,2300.0,17.79,2,2,0,2020Q4
329,2020-10-09,2020,10,9,1,1,1400.0,27000.0,1350.0,17.79,1,1,0,2020Q4
329,2020-10-12,2020,10,12,2,3,460.0,7200.0,1800.0,17.79,2,3,0,2020Q4
329,2020-10-20,2020,10,20,1,1,275.0,4500.0,225.0,17.79,1,1,0,2020Q4
329,2020-10-22,2020,10,22,1,1,2600.0,51000.0,2550.0,17.79,1,1,0,2020Q4
329,2020-10-23,2020,10,23,1,1,3050.0,60000.0,3000.0,17.79,1,1,0,2020Q4
329,2020-10-28,2020,10,28,1,1,2490.0,49800.0,2490.0,17.79,1,1,0,2020Q4
329,2020-11-02,2020,11,2,1,1,950.0,18000.0,900.0,17.79,1,1,0,2020Q4
329,2020-11-05,2020,11,5,1,1,3000.0,60000.0,3000.0,17.79,1,1,0,2020Q4
329,2020-11-06,2020,11,6,1,1,2535.4,50708.0,2535.4,17.79,1,1,0,2020Q4
329,2020-11-13,2020,11,13,1,1,1350.0,26000.0,1300.0,17.79,1,1,0,2020Q4
329,2020-11-16,2020,11,16,3,3,3200.0,62000.0,1650.0,17.79,2,2,0,2020Q4
329,2020-11-17,2020,11,17,1,1,1300.0,25000.0,1250.0,17.79,1,1,0,2020Q4
329,2020-11-19,2020,11,19,1,1,950.0,18000.0,900.0,17.79,1,1,0,2020Q4
329,2020-11-25,2020,11,25,1,1,2190.0,43800.0,2190.0,17.79,1,1,0,2020Q4
329,2020-12-08,2020,12,8,1,1,1500.0,30000.0,1500.0,17.79,1,1,0,2020Q4
329,2020-12-10,2020,12,10,1,1,1150.0,22000.0,1100.0,17.79,1,1,0,2020Q4
329,2020-12-11,2020,12,11,1,1,300.0,6000.0,300.0,17.79,1,1,0,2020Q4
329,2020-12-28,2020,12,28,2,2,4550.0,89000.0,2700.0,17.79,1,1,0,2020Q4
329,2021-01-04,2021,1,4,1,1,2990.63,59812.6,2990.63,17.79,1,1,0,2021Q1
329,2021-01-07,2021,1,7,2,2,2775.0,53500.0,1800.0,17.79,1,1,0,2021Q1
329,2021-01-11,2021,1,11,3,3,3800.0,73000.0,2000.0,17.79,1,1,0,2021Q1
329,2021-01-13,2021,1,13,1,1,1590.0,31800.0,1590.0,17.79,1,1,0,2021Q1
